time,open,high,low,close,Volume,Volume MA
1588896000,10008.19,10048.38,9880.16,10036.2,901.3306019,1201.438762
1588899600,10036.2,10046.1,9939.6,10005.33,571.0474581,1220.863252
1588903200,9996.38,10005.21,9868.96,9912.78,615.46117,1243.124063
1588906800,9910.93,9957.5,9843.76,9938.59,642.9437327,1267.89631
1588910400,9939.33,9944,9880.16,9920.51,323.2178631,1272.029613
1588914000,9908.9,9924.79,9817.06,9881.83,512.6583307,1267.385771
1588917600,9872,9884.13,9762.34,9775.17,836.206126,1279.038025
1588921200,9770.71,9838.76,9725,9823.56,829.3518279,1303.744901
1588924800,9823.56,9915.78,9817.92,9870.53,642.7834814,1290.615944
1588928400,9869.36,9889.78,9826.96,9854.6,459.7011878,1171.808709
1588932000,9854.6,9972.07,9836.87,9966.51,552.8341198,1151.398289
1588935600,9963.38,9966.53,9890,9908.5,1090.879941,1153.362792
1588939200,9916.04,9927.9,9803.41,9836.33,1088.953906,1134.184966
1588942800,9840,9908.41,9827.08,9899,1181.11112,946.0003682
1588946400,9895.9,10015,9880.04,9978.77,1053.013433,912.1341103
1588950000,9978.79,10027.88,9926.46,9961.1,845.3013644,859.2316442
1588953600,9961.1,10011.19,9932.14,9991.13,747.048272,825.8231917
1588957200,9991.56,10000.42,9939.6,9985.28,1091.620735,828.3919548
1588960800,9984.79,9995.04,9897.95,9910,742.7947462,826.4452815
1588964400,9909.79,9984.75,9886.09,9971.15,893.5180067,781.0888711
1588968000,9965.23,10005.4,9950,10005.05,891.8936675,780.6170244
1588971600,10000,10019.67,9956.99,10019.67,279.5254694,766.040925
1588975200,10019.67,10022,9866.9,9893.78,1034.621725,786.9989528
1588978800,9885.8,9933.65,9780,9801.35,1375.665509,823.6350416
1588982400,9809.04,9890,9733.1,9879.58,1062.425714,860.5954341
1588986000,9879.58,9914,9851.62,9860,506.6850301,860.2967691
1588989600,9860,9879.44,9828.64,9860.43,328.3759561,834.9052606
