time,open,high,low,close,Volume,Volume MA
1586610000,6887.5,6895,6854,6863,4074625.112,6622391.26737754
1586613600,6863,6864,6812,6825.5,16303532.02955,6669718.644007539
1586617200,6825.5,6870,6825.5,6844.5,3735746.8092,5876505.88576254
1586620800,6844.5,6869.5,6795,6824,11891800.75335,6142982.78400254
1586624400,6824,6837.5,6783.5,6795,14978396.6596,6609194.3208600385
1586628000,6796,6841.5,6787,6823,8415982.5171,6657057.905060039
1586631600,6823.5,6839.5,6795.5,6813,9572377.8795,6929909.931035037
1586635200,6813,6813,6770.5,6793,12018730.9388,6850473.6288550375
1586638800,6795,6879.5,6781,6871.5,5074164.9143,6932533.990427537
1586642400,6871.5,6888,6850.5,6868,5209434.30695,7016020.466905038
1586646000,6868,6896,6856,6887,2588538.077,6885313.048475037
1586649600,6887,6914,6870,6874.5,7514633.5357,6969949.191542538
